date,lead,model,rmse,mae,iiee,aee,me,me_iiee_ratio
2023-04-30,10,Persistence,0.07203619927167892,0.028154848143458366,55625.0,10625.0,45000.0,0.8089887640449438
2023-05-01,10,Persistence,0.06987970322370529,0.028260380029678345,61250.0,3750.0,57500.0,0.9387755102040817
2023-05-09,10,Persistence,0.08360382914543152,0.031015140935778618,51875.0,23125.0,28750.0,0.5542168674698795
2023-06-18,10,Persistence,0.09674272686243057,0.03766726329922676,141250.0,57500.0,83750.0,0.5929203539823009
2023-07-11,10,Persistence,0.0788213387131691,0.03002706915140152,115000.0,53750.0,61250.0,0.532608695652174
2023-08-24,10,Persistence,0.055179413408041,0.014838309958577156,63125.0,28125.0,35000.0,0.5544554455445545
2023-08-25,10,Persistence,0.05452911555767059,0.014925938099622726,67500.0,21250.0,46250.0,0.6851851851851852
2023-08-26,10,Persistence,0.06004925072193146,0.01580655761063099,76875.0,31875.0,45000.0,0.5853658536585366
2023-09-08,10,Persistence,0.04510166123509407,0.012258327566087246,40000.0,17500.0,22500.0,0.5625
2023-09-09,10,Persistence,0.047880157828330994,0.012141760438680649,48125.0,20625.0,27500.0,0.5714285714285714
2023-09-10,10,Persistence,0.048838622868061066,0.012366894632577896,50000.0,16250.0,33750.0,0.675
2023-09-11,10,Persistence,0.04465894773602486,0.012002868577837944,50000.0,13750.0,36250.0,0.725
2023-09-12,10,Persistence,0.04462528973817825,0.011508744210004807,41875.0,9375.0,32500.0,0.7761194029850746
2023-09-13,10,Persistence,0.05158306658267975,0.013518396764993668,44375.0,3125.0,41250.0,0.9295774647887324
2023-09-14,10,Persistence,0.05034634843468666,0.0125369131565094,45000.0,15000.0,30000.0,0.6666666666666666
2023-09-15,10,Persistence,0.05447753518819809,0.013529075309634209,55625.0,18125.0,37500.0,0.6741573033707865
2023-09-23,10,Persistence,0.04747074842453003,0.010952557437121868,46250.0,20000.0,26250.0,0.5675675675675675
2023-09-24,10,Persistence,0.05140214413404465,0.012386228889226913,50000.0,21250.0,28750.0,0.575
2023-09-25,10,Persistence,0.05643656104803085,0.013502796180546284,65000.0,7500.0,57500.0,0.8846153846153846
2023-09-26,10,Persistence,0.05710752680897713,0.013084621168673038,51250.0,15000.0,36250.0,0.7073170731707317
2023-09-27,10,Persistence,0.050626639276742935,0.01200898364186287,59375.0,1875.0,57500.0,0.968421052631579
2023-09-28,10,Persistence,0.0435488261282444,0.010881097987294197,55625.0,16875.0,38750.0,0.6966292134831461
2023-09-29,10,Persistence,0.05006299912929535,0.012532570399343967,61250.0,2500.0,58750.0,0.9591836734693877
2023-09-30,10,Persistence,0.058118704706430435,0.015016389079391956,67500.0,11250.0,56250.0,0.8333333333333334
2023-10-01,10,Persistence,0.05263364687561989,0.013367638923227787,59375.0,3125.0,56250.0,0.9473684210526315
2023-10-28,10,Persistence,0.09681722521781921,0.034049537032842636,46250.0,1250.0,45000.0,0.972972972972973
2023-10-29,10,Persistence,0.0940847247838974,0.03329848125576973,98125.0,16875.0,81250.0,0.8280254777070064
2023-11-16,10,Persistence,0.0847226157784462,0.028194334357976913,108125.0,35625.0,72500.0,0.6705202312138728
2023-11-21,10,Persistence,0.08467202633619308,0.02998630329966545,91250.0,42500.0,48750.0,0.5342465753424658
2023-12-01,10,Persistence,0.08181897550821304,0.02783123217523098,93750.0,13750.0,80000.0,0.8533333333333334
2023-12-10,10,Persistence,0.09813516587018967,0.03533465042710304,64375.0,9375.0,55000.0,0.8543689320388349
2023-12-24,10,Persistence,0.06923425942659378,0.024143053218722343,41875.0,10625.0,31250.0,0.746268656716418
2024-01-09,10,Persistence,0.09171351790428162,0.03155215457081795,111875.0,54375.0,57500.0,0.5139664804469274
2024-01-11,10,Persistence,0.08593723177909851,0.027643470093607903,94375.0,43125.0,51250.0,0.543046357615894
2024-01-12,10,Persistence,0.08525938540697098,0.02719741128385067,79375.0,34375.0,45000.0,0.5669291338582677
2024-01-13,10,Persistence,0.08771633356809616,0.02505306340754032,85625.0,25625.0,60000.0,0.7007299270072993
2024-01-14,10,Persistence,0.08239675313234329,0.022513948380947113,91250.0,0.0,91250.0,1.0
2024-01-15,10,Persistence,0.09794801473617554,0.029948513954877853,120000.0,50000.0,70000.0,0.5833333333333334
2024-02-06,10,Persistence,0.09687063843011856,0.036985140293836594,72500.0,8750.0,63750.0,0.8793103448275862
2024-02-07,10,Persistence,0.09017034620046616,0.033737823367118835,83125.0,40625.0,42500.0,0.5112781954887218
2024-02-08,10,Persistence,0.09001360833644867,0.03283478692173958,78125.0,18125.0,60000.0,0.768
2024-02-09,10,Persistence,0.08578107506036758,0.031832240521907806,78750.0,10000.0,68750.0,0.873015873015873
2024-02-10,10,Persistence,0.0953734740614891,0.03767850995063782,106875.0,30625.0,76250.0,0.7134502923976608
